"SectionIdentifier","TermIdentifier","CourseIdentifier","Subject","CourseNumber","Number","BeginDate","EndDate","OrgUnitIdentifier","Title","Credits","DeliveryMode","Location","Description"
"RT1002C006_2181",2181,"RT1002C","RT","1002C","006",2018-01-08,2018-04-26,"RT","RESP TX MODALITIES",4,"In Person","Clermont College",""
"RT1012C001_2181",2181,"RT1012C","RT","1012C","001",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE I",1,"In Person","Clermont College",""
"RT1012C002_2181",2181,"RT1012C","RT","1012C","002",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE I",1,"In Person","Off Campus",""
"RT1012C003_2181",2181,"RT1012C","RT","1012C","003",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE I",1,"In Person","Clermont College",""
"RT1012C004_2181",2181,"RT1012C","RT","1012C","004",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE I",1,"In Person","Off Campus",""
"RT1072C001_2178",2178,"RT1072C","RT","1072C","001",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1072C002_2178",2178,"RT1072C","RT","1072C","002",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1072C003_2178",2178,"RT1072C","RT","1072C","003",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1072C004_2178",2178,"RT1072C","RT","1072C","004",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1072C005_2178",2178,"RT1072C","RT","1072C","005",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1072C006_2178",2178,"RT1072C","RT","1072C","006",2017-08-21,2017-12-09,"RT","CARDIO A & P",4,"In Person","Clermont College",""
"RT1073C001_2181",2181,"RT1073C","RT","1073C","001",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT1073C002_2181",2181,"RT1073C","RT","1073C","002",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT1073C003_2181",2181,"RT1073C","RT","1073C","003",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT1073C004_2181",2181,"RT1073C","RT","1073C","004",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT1073C005_2181",2181,"RT1073C","RT","1073C","005",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT1073C006_2181",2181,"RT1073C","RT","1073C","006",2018-01-08,2018-04-26,"RT","CP DISEASE",4,"In Person","Clermont College",""
"RT2001C001_2178",2178,"RT2001C","RT","2001C","001",2017-08-21,2017-12-09,"RT","ADVANCED CRTICAL RC",3,"In Person","Clermont College",""
"RT2002C001_2178",2178,"RT2002C","RT","2002C","001",2017-08-21,2017-12-09,"RT","RESP SPECIALTY",2,"In Person","Clermont College",""
"RT2003C001_2181",2181,"RT2003C","RT","2003C","001",2018-01-08,2018-04-26,"RT","RC SEMINAR",2,"In Person","Clermont College",""
"RT2003C002_2181",2181,"RT2003C","RT","2003C","002",2018-01-08,2018-04-26,"RT","RC SEMINAR",2,"In Person","Clermont College",""
"RT2004C001_2181",2181,"RT2004C","RT","2004C","001",2018-01-08,2018-04-26,"RT","RC CAPSTONE",1,"In Person","Clermont College",""
"RT2011C001_2178",2178,"RT2011C","RT","2011C","001",2017-08-21,2017-12-09,"RT","RC CLIN PRACTICE 3",2,"In Person","Clermont College",""
"RT2011C002_2178",2178,"RT2011C","RT","2011C","002",2017-08-21,2017-12-09,"RT","RC CLIN PRACTICE 3",2,"In Person","Off Campus",""
"RT2012C001_2181",2181,"RT2012C","RT","2012C","001",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE IV",2,"In Person","Clermont College",""
"RT2012C002_2181",2181,"RT2012C","RT","2012C","002",2018-01-08,2018-04-26,"RT","RC CLIN PRACTICE IV",2,"In Person","Clermont College",""
"RUSS1011001_2178",2178,"RUSS1011","RUSS","1011","001",2017-08-21,2017-12-09,"RUSS","EXT BASIC RUSSIAN 1",3,"DL 100%","Online",""
"RUSS1012001_2181",2181,"RUSS1012","RUSS","1012","001",2018-01-08,2018-04-26,"RUSS","EXT BASIC RUSSIAN 2",3,"DL 100%","Online",""
"SACN2011001_2178",2178,"SACN2011","SACN","2011","001",2017-08-21,2017-12-09,"SACN","DRUGS & BEHAVIOR",3,"In Person","Clermont College",""
"SACN2021001_2181",2181,"SACN2021","SACN","2021","001",2018-01-08,2018-04-26,"SACN","ASSESS & DIAG SACN",3,"In Person","Clermont College",""
"SMGT1001001_2178",2178,"SMGT1001","SMGT","1001","001",2017-08-21,2017-12-09,"SMGT","INTRO SPORT ADMIN",3,"DL 100%","Online",""
"SMGT1001001_2181",2181,"SMGT1001","SMGT","1001","001",2018-01-08,2018-04-26,"SMGT","INTRO SPORT ADMIN",3,"DL 100%","Online",""
"SMGT1090001_2178",2178,"SMGT1090","SMGT","1090","001",2017-08-21,2017-12-09,"SMGT","SPRT ADMN EXP I",1,"DL 100%","Online",""
"SMGT1090001_2181",2181,"SMGT1090","SMGT","1090","001",2018-01-08,2018-04-26,"SMGT","SPRT ADMN EXP I",1,"DL 100%","Online",""
"SMGT2011001_2181",2181,"SMGT2011","SMGT","2011","001",2018-01-08,2018-04-26,"SMGT","SPORT GOVERNANCE",3,"Partially DL 26-74%","Clermont College",""
"SMGT2040001_2178",2178,"SMGT2040","SMGT","2040","001",2017-08-21,2017-12-09,"SMGT","ETHICAL ISSUES IN SPORT",3,"DL 100%","Online",""
"SMGT2040001_2181",2181,"SMGT2040","SMGT","2040","001",2018-01-08,2018-04-26,"SMGT","ETHICAL ISSUES IN SPORT",3,"DL 100%","Online",""
"SMGT2050001_2178",2178,"SMGT2050","SMGT","2050","001",2017-08-21,2017-12-09,"SMGT","PSYCHOLOGY OF SPORT",3,"DL 100%","Online",""
"SMGT2060001_2178",2178,"SMGT2060","SMGT","2060","001",2017-08-21,2017-12-09,"SMGT","DIVERSITY IN SPORT",3,"DL 100%","Online",""
"SMGT2060001_2181",2181,"SMGT2060","SMGT","2060","001",2018-01-08,2018-04-26,"SMGT","DIVERSITY IN SPORT",3,"DL 100%","Online",""
"SMGT2090001_2178",2178,"SMGT2090","SMGT","2090","001",2017-08-21,2017-12-09,"SMGT","SPRT ADMN  EXP II",1,"DL 100%","Online",""
"SOC1001001_2178",2178,"SOC1001","SOC","1001","001",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"Partially DL 26-74%","Clermont College",""
"SOC1001001_2181",2181,"SOC1001","SOC","1001","001",2018-01-08,2018-04-26,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001002_2178",2178,"SOC1001","SOC","1001","002",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001002_2181",2181,"SOC1001","SOC","1001","002",2018-01-08,2018-04-26,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001003_2178",2178,"SOC1001","SOC","1001","003",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001003_2181",2181,"SOC1001","SOC","1001","003",2018-01-08,2018-04-26,"SOC","INTRO SOCIOLOGY",3,"Partially DL 26-74%","Clermont College",""
"SOC1001004_2178",2178,"SOC1001","SOC","1001","004",2017-08-21,2017-10-10,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001004_2181",2181,"SOC1001","SOC","1001","004",2018-01-08,2018-04-26,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001005_2178",2178,"SOC1001","SOC","1001","005",2017-08-21,2017-10-10,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001005_2181",2181,"SOC1001","SOC","1001","005",2018-01-08,2018-02-25,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001006_2178",2178,"SOC1001","SOC","1001","006",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001006_2181",2181,"SOC1001","SOC","1001","006",2018-01-08,2018-02-25,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001007_2178",2178,"SOC1001","SOC","1001","007",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001007_2181",2181,"SOC1001","SOC","1001","007",2018-02-26,2018-04-21,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001008_2178",2178,"SOC1001","SOC","1001","008",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001008_2181",2181,"SOC1001","SOC","1001","008",2018-02-26,2018-04-21,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1001009_2178",2178,"SOC1001","SOC","1001","009",2017-08-21,2017-12-09,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001009_2181",2181,"SOC1001","SOC","1001","009",2018-01-08,2018-04-26,"SOC","INTRO SOCIOLOGY",3,"In Person","Clermont College",""
"SOC1001010_2178",2178,"SOC1001","SOC","1001","010",2017-10-11,2017-12-02,"SOC","INTRO SOCIOLOGY",3,"DL 100%","Online",""
"SOC1002001_2178",2178,"SOC1002","SOC","1002","001",2017-08-21,2017-12-09,"SOC","INTR TO INEQUALITY",3,"DL 100%","Online",""
"SOC2075001_2178",2178,"SOC2075","SOC","2075","001",2017-10-11,2017-12-02,"SOC","SOCIOLOGY FAMILY",3,"DL 100%","Online",""
"SOC2089001_2178",2178,"SOC2089","SOC","2089","001",2017-08-21,2017-12-09,"SOC","GLOBAL COMMUN",3,"In Person","Clermont College",""
"SOC2089001_2181",2181,"SOC2089","SOC","2089","001",2018-01-08,2018-04-26,"SOC","GLOBAL COMMUN",3,"DL 100%","Online",""
"SOC2089002_2181",2181,"SOC2089","SOC","2089","002",2018-01-08,2018-04-26,"SOC","GLOBAL COMMUN",3,"DL 100%","Online",""
"SOC3025001_2181",2181,"SOC3025","SOC","3025","001",2018-01-08,2018-04-26,"SOC","DEVIANCE",3,"DL 100%","Online",""
"SPAN1001001_2178",2178,"SPAN1001","SPAN","1001","001",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"Partially DL 26-74%","Clermont College",""
"SPAN1001001_2181",2181,"SPAN1001","SPAN","1001","001",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001002_2178",2178,"SPAN1001","SPAN","1001","002",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"Partially DL 26-74%","Clermont College",""
"SPAN1001002_2181",2181,"SPAN1001","SPAN","1001","002",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001003_2178",2178,"SPAN1001","SPAN","1001","003",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001004_2178",2178,"SPAN1001","SPAN","1001","004",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001005_2178",2178,"SPAN1001","SPAN","1001","005",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001006_2178",2178,"SPAN1001","SPAN","1001","006",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001007_2178",2178,"SPAN1001","SPAN","1001","007",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1001008_2178",2178,"SPAN1001","SPAN","1001","008",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH I",5,"DL 100%","Online",""
"SPAN1002001_2178",2178,"SPAN1002","SPAN","1002","001",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002001_2181",2181,"SPAN1002","SPAN","1002","001",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"Partially DL 26-74%","Clermont College",""
"SPAN1002002_2178",2178,"SPAN1002","SPAN","1002","002",2017-08-21,2017-12-09,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002002_2181",2181,"SPAN1002","SPAN","1002","002",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002003_2181",2181,"SPAN1002","SPAN","1002","003",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002004_2181",2181,"SPAN1002","SPAN","1002","004",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002005_2181",2181,"SPAN1002","SPAN","1002","005",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1002007_2181",2181,"SPAN1002","SPAN","1002","007",2018-01-08,2018-04-26,"SPAN","BASIC SPANISH II",5,"DL 100%","Online",""
"SPAN1011003_2178",2178,"SPAN1011","SPAN","1011","003",2017-08-21,2017-12-09,"SPAN","EXTENDED SPANISH 1",3,"In Person","Clermont College",""
"SPAN1011004_2178",2178,"SPAN1011","SPAN","1011","004",2017-08-21,2017-12-09,"SPAN","EXTENDED SPANISH 1",3,"DL 100%","Online",""
"SPAN1011005_2178",2178,"SPAN1011","SPAN","1011","005",2017-08-21,2017-12-09,"SPAN","EXTENDED SPANISH 1",3,"Partially DL 26-74%","Clermont College",""
"SPAN1011006_2178",2178,"SPAN1011","SPAN","1011","006",2017-08-21,2017-12-09,"SPAN","EXTENDED SPANISH 1",3,"Partially DL 26-74%","Clermont College",""
"SPAN1012002_2181",2181,"SPAN1012","SPAN","1012","002",2018-01-08,2018-04-26,"SPAN","EXTENDED SPANISH 2",3,"DL 100%","Online",""
"SPAN1012003_2181",2181,"SPAN1012","SPAN","1012","003",2018-01-08,2018-04-26,"SPAN","EXTENDED SPANISH 2",3,"Partially DL 26-74%","Clermont College",""
"SPAN1012004_2181",2181,"SPAN1012","SPAN","1012","004",2018-01-08,2018-04-26,"SPAN","EXTENDED SPANISH 2",3,"Partially DL 26-74%","Clermont College",""
"SPAN1012005_2181",2181,"SPAN1012","SPAN","1012","005",2018-01-08,2018-04-26,"SPAN","EXTENDED SPANISH 2",3,"DL 100%","Online",""
"SPAN1013001_2178",2178,"SPAN1013","SPAN","1013","001",2017-08-21,2017-12-09,"SPAN","EXTENDED SPANISH 3",3,"Partially DL 26-74%","Clermont College",""
"SPAN1014001_2181",2181,"SPAN1014","SPAN","1014","001",2018-01-08,2018-04-26,"SPAN","EXTENDED SPANISH 4",3,"Partially DL 26-74%","Clermont College",""
"SPED1001001_2178",2178,"SPED1001","SPED","1001","001",2017-08-21,2017-12-09,"SPED","INDIV W/EXCEPTIONAL",3,"In Person","Clermont College",""
"SPED1001001_2181",2181,"SPED1001","SPED","1001","001",2018-01-08,2018-04-26,"SPED","INDIV W/EXCEPTIONAL",3,"In Person","Clermont College",""
"SPED1001002_2178",2178,"SPED1001","SPED","1001","002",2017-08-21,2017-12-09,"SPED","INDIV W/EXCEPTIONAL",3,"In Person","Clermont College",""
"SPED2001001_2181",2181,"SPED2001","SPED","2001","001",2018-01-08,2018-04-26,"SPED","OVERVIEW SPED LAW",3,"In Person","Clermont College",""
"ST1010C001_2178",2178,"ST1010C","ST","1010C","001",2017-08-21,2017-12-09,"ST","FUND SURG I",5,"In Person","Clermont College",""
"ST1010C002_2178",2178,"ST1010C","ST","1010C","002",2017-08-21,2017-12-09,"ST","FUND SURG I",5,"In Person","Clermont College",""
"ST1010C003_2178",2178,"ST1010C","ST","1010C","003",2017-08-21,2017-12-09,"ST","FUND SURG I",5,"In Person","Clermont College",""
"ST1010C004_2178",2178,"ST1010C","ST","1010C","004",2017-08-21,2017-12-09,"ST","FUND SURG I",5,"In Person","Clermont College",""
"ST1020C001_2181",2181,"ST1020C","ST","1020C","001",2018-01-08,2018-04-26,"ST","FUND SURG II",5,"In Person","Clermont College",""
"ST1020C002_2181",2181,"ST1020C","ST","1020C","002",2018-01-08,2018-04-26,"ST","FUND SURG II",5,"In Person","Clermont College",""
"ST1020C003_2181",2181,"ST1020C","ST","1020C","003",2018-01-08,2018-04-26,"ST","FUND SURG II",5,"In Person","Clermont College",""
"ST1020C004_2181",2181,"ST1020C","ST","1020C","004",2018-01-08,2018-04-26,"ST","FUND SURG II",5,"In Person","Clermont College",""
"ST2010C001_2178",2178,"ST2010C","ST","2010C","001",2017-08-21,2017-12-09,"ST","SURG SPEC I",3,"Partially DL 26-74%","Clermont College",""
"ST2010C002_2178",2178,"ST2010C","ST","2010C","002",2017-08-21,2017-12-09,"ST","SURG SPEC I",3,"Partially DL 26-74%","Clermont College",""
"ST2010C003_2178",2178,"ST2010C","ST","2010C","003",2017-08-21,2017-12-09,"ST","SURG SPEC I",3,"Partially DL 26-74%","Clermont College",""
"ST2010C004_2178",2178,"ST2010C","ST","2010C","004",2017-08-21,2017-12-09,"ST","SURG SPEC I",3,"Partially DL 26-74%","Clermont College",""
"ST2011001_2178",2178,"ST2011","ST","2011","001",2017-08-21,2017-12-09,"ST","SURG CLIN I",3,"In Person","Off Campus",""
"ST2020C001_2181",2181,"ST2020C","ST","2020C","001",2018-01-08,2018-04-26,"ST","SURG SPEC II CAP",3,"Partially DL 26-74%","Clermont College",""
"ST2021001_2181",2181,"ST2021","ST","2021","001",2018-01-08,2018-04-26,"ST","SURG TECH EXTERN",4,"In Person","Off Campus",""
"ST2040001_2181",2181,"ST2040","ST","2040","001",2018-01-08,2018-04-26,"ST","SURG PHARM",3,"DL 100%","Online",""
"ST3010C001_2181",2181,"ST3010C","ST","3010C","001",2018-01-08,2018-04-26,"ST","PRIN OF SA",3,"DL 100%","Online",""
"ST3010C002_2181",2181,"ST3010C","ST","3010C","002",2018-01-08,2018-04-26,"ST","PRIN OF SA",3,"In Person","Clermont College",""
"ST3032001_2178",2178,"ST3032","ST","3032","001",2017-08-21,2017-12-09,"ST","SA CLIN II",3,"In Person","Clermont College",""
"ST3033001_2178",2178,"ST3033","ST","3033","001",2017-08-21,2017-12-09,"ST","SA PATHO",2,"DL 100%","Online",""
"ST3033001_2181",2181,"ST3033","ST","3033","001",2018-01-08,2018-04-26,"ST","SA PATHO",2,"DL 100%","Online",""
"ST3040C001_2181",2181,"ST3040C","ST","3040C","001",2018-01-08,2018-04-26,"ST","ADV SURG A&P I",3,"In Person","Clermont College",""
"ST3040C002_2181",2181,"ST3040C","ST","3040C","002",2018-01-08,2018-04-26,"ST","ADV SURG A&P I",3,"In Person","Clermont College",""
"ST3050C001_2178",2178,"ST3050C","ST","3050C","001",2017-08-21,2017-12-09,"ST","ADV SURG A&P II",3,"In Person","Clermont College",""
"ST3050C002_2178",2178,"ST3050C","ST","3050C","002",2017-08-21,2017-12-09,"ST","ADV SURG A&P II",3,"In Person","Clermont College",""
"STAT1031001_2178",2178,"STAT1031","STAT","1031","001",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031001_2181",2181,"STAT1031","STAT","1031","001",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031002_2178",2178,"STAT1031","STAT","1031","002",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031002_2181",2181,"STAT1031","STAT","1031","002",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031003_2178",2178,"STAT1031","STAT","1031","003",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031003_2181",2181,"STAT1031","STAT","1031","003",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031004_2178",2178,"STAT1031","STAT","1031","004",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"In Person","Clermont College",""
"STAT1031004_2181",2181,"STAT1031","STAT","1031","004",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031005_2178",2178,"STAT1031","STAT","1031","005",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031005_2181",2181,"STAT1031","STAT","1031","005",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031006_2178",2178,"STAT1031","STAT","1031","006",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031006_2181",2181,"STAT1031","STAT","1031","006",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031007_2178",2178,"STAT1031","STAT","1031","007",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031007_2181",2181,"STAT1031","STAT","1031","007",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031008_2178",2178,"STAT1031","STAT","1031","008",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031008_2181",2181,"STAT1031","STAT","1031","008",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031009_2178",2178,"STAT1031","STAT","1031","009",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031009_2181",2181,"STAT1031","STAT","1031","009",2018-01-08,2018-04-26,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031010_2178",2178,"STAT1031","STAT","1031","010",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1031011_2178",2178,"STAT1031","STAT","1031","011",2017-08-21,2017-12-09,"STAT","INTRO STAT",3,"DL 100%","Online",""
"STAT1034001_2178",2178,"STAT1034","STAT","1034","001",2017-08-21,2017-12-09,"STAT","ELEMENTARY STAT I",3,"In Person","Clermont College",""
"STAT1034001_2181",2181,"STAT1034","STAT","1034","001",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"In Person","Clermont College",""
"STAT1034002_2178",2178,"STAT1034","STAT","1034","002",2017-08-21,2017-12-09,"STAT","ELEMENTARY STAT I",3,"In Person","Clermont College",""
"STAT1034002_2181",2181,"STAT1034","STAT","1034","002",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"In Person","Clermont College",""
"STAT1034003_2178",2178,"STAT1034","STAT","1034","003",2017-08-21,2017-12-09,"STAT","ELEMENTARY STAT I",3,"DL 100%","Online",""
"STAT1034003_2181",2181,"STAT1034","STAT","1034","003",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"DL 100%","Online",""
"STAT1034004_2178",2178,"STAT1034","STAT","1034","004",2017-08-21,2017-12-09,"STAT","ELEMENTARY STAT I",3,"DL 100%","Online",""
"STAT1034004_2181",2181,"STAT1034","STAT","1034","004",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"DL 100%","Online",""
"STAT1034005_2181",2181,"STAT1034","STAT","1034","005",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"DL 100%","Online",""
"STAT1034006_2181",2181,"STAT1034","STAT","1034","006",2018-01-08,2018-04-26,"STAT","ELEMENTARY STAT I",3,"In Person","Off Campus",""
"STAT2037001_2178",2178,"STAT2037","STAT","2037","001",2017-08-21,2017-12-09,"STAT","PROB & STATS I",3,"DL 100%","Online",""
"STAT2037001_2181",2181,"STAT2037","STAT","2037","001",2018-01-08,2018-04-26,"STAT","PROB & STATS I",3,"DL 100%","Online",""
"STAT2037002_2178",2178,"STAT2037","STAT","2037","002",2017-08-21,2017-12-09,"STAT","PROB & STATS I",3,"DL 100%","Online",""
"STAT2037002_2181",2181,"STAT2037","STAT","2037","002",2018-01-08,2018-04-26,"STAT","PROB & STATS I",3,"DL 100%","Online",""
"SW1050001_2178",2178,"SW1050","SW","1050","001",2017-08-21,2017-12-09,"SW","INTRO SOC WK",3,"In Person","Clermont College",""
"SW1050001_2181",2181,"SW1050","SW","1050","001",2018-01-08,2018-04-26,"SW","INTRO SOC WK",3,"In Person","Clermont College",""
"SW1050002_2178",2178,"SW1050","SW","1050","002",2017-08-21,2017-12-09,"SW","INTRO SOC WK",3,"In Person","Clermont College",""
"SW1050003_2178",2178,"SW1050","SW","1050","003",2017-08-21,2017-12-09,"SW","INTRO SOC WK",3,"DL 100%","Online",""
"SW1051001_2178",2178,"SW1051","SW","1051","001",2017-08-21,2017-12-09,"SW","INTRO SOC WELFARE",3,"DL 100%","Online",""
"SW1051001_2181",2181,"SW1051","SW","1051","001",2018-01-08,2018-04-26,"SW","INTRO SOC WELFARE",3,"DL 100%","Online",""
"SW1051002_2181",2181,"SW1051","SW","1051","002",2018-01-08,2018-04-26,"SW","INTRO SOC WELFARE",3,"DL 100%","Online",""
